Map Name,W(1/100),H(1/100),Cap/Gen,Capacity,SP,Avg.LV,Avg.HP,Avg.Exp,Avg.Exp/Gen,Monsters,Limit Portal,Teleport Limit
Kerning City Subway : Line 1 Area 2,25,9,11,11,76,44,4668,131,1441,"{'Stirge': '13', 'Jr. Wraith': '24', 'Wraith': '39'}",0,0
Kerning City Subway : Transfer Area,14,17,13,13,43,43,4506,129,1677,"{'Stirge': '20', 'Jr. Wraith': '23'}",0,0
Kerning City Subway : Along the Railway,19,8,9,9,23,43,4400,127,1143,{'Stirge': '23'},0,0
Elodin : Deepening Forest 2,21,9,24,27,27,42,4607,151,3624,"{'Deep Forest Wisp': '14', 'Forest Glimmerfox': '13'}",0,0
Abandoned Offices : Mr. Hazard's Lair 3,29,11,21,30,21,42,4200,124,2604,"{""Hazard's Mean Crony"": '21'}",0,0
Gold Beach : Hardwave Beach,24,8,14,14,14,42,4200,124,1736,{'Seashell Octopus Slime': '14'},0,0
South Pantheon : Heretic Temple 3,22,12,24,24,30,41,7680,162,3888,{'Heretic Leader': '30'},0,0
East Pantheon : Enchanted Forest,19,9,17,17,23,41,8242,155,2635,{'Gravi Stonegar': '23'},0,0
Gold Beach : Softwave Beach 2,24,8,18,18,18,41,4000,119,2142,{'Starfish Octopus Slime': '18'},0,0
South Pantheon : Heretic Temple 2,26,12,28,28,38,40,7440,157,4396,{'Heretic Monk Apprentice': '38'},0,0
Abandoned Offices : Mr. Hazard's Lair 2,29,11,25,30,25,40,3992,119,2975,"{""Hazard's Rotten Crony"": '13', ""Hazard's Mean Crony"": '12'}",0,0
South Pantheon : Anti-Magic Forest,19,9,16,17,23,40,7892,149,2384,{'Onyx Stonegar': '23'},0,0
Abandoned Offices : Mr. Hazard's Lair 1,29,9,17,24,17,40,3800,115,1955,"{""Hazard's Rotten Crony"": '17'}",0,0
Gold Beach : Softwave Beach 1,24,8,17,17,17,40,3800,115,1955,{'Flying Fish Slime': '17'},0,0
South Pantheon : Heretic Temple 1,20,11,17,17,35,39,7098,148,2516,{'Heretic Monk Initiate': '35'},0,0
Gold Beach : Shallow Sea 3,24,8,17,17,17,39,3600,112,1904,{'Shrimp Slime': '17'},0,0
Gold Beach : Shallow Sea 1,24,9,15,15,15,38,3400,107,1605,{'Red Tube Slime': '15'},0,0
Gold Beach : Shallow Sea 2,24,8,14,14,14,38,3400,107,1498,{'Blue Tube Slime': '14'},0,0
Brawl 'n' Bash Club : Stray Dog Alley 2,29,10,36,40,36,37,3200,103,3708,{'Mutant Specter Stray Dog': '36'},0,0
Gold Beach : Gold Beach Seaside 3,24,7,16,17,17,37,3200,103,1648,{'Seagull Slime': '17'},0,0
Gold Beach : Gold Beach Seaside 2,24,6,17,17,17,36,3000,100,1700,{'Violet Clam Slime': '17'},0,0
Gold Beach : Gold Beach Seaside 1,24,6,14,14,14,36,3000,100,1400,{'Emerald Clam Slime': '14'},0,0
Mandraky Field : Onion Farm,21,8,24,26,26,35,2800,114,2736,{'Oniony': '26'},0,0
Mandraky Field : Turnip Plantation,16,9,19,22,22,35,2800,114,2166,{'Turnipy': '22'},0,0
Gold Beach : Beachgrass Dunes 3,24,6,16,16,16,35,2800,95,1520,{'Palm Tree Slime': '16'},0,0
Gold Beach : Beachgrass Dunes 2,24,8,15,16,16,35,2800,95,1425,"{'Palm Tree Slime': '5', 'Coconut Slime': '11'}",0,0
Dry Road : Ore Trail,20,9,12,15,12,35,2800,95,1140,{'Big Boulder Muncher': '12'},0,0
Gold Beach : Beachgrass Dunes 1,24,6,11,11,11,35,2800,95,1045,{'Coconut Slime': '11'},0,0
Ellinel Fairy Academy : Third Floor: Library,33,8,32,32,32,34,2600,108,3456,{'Raging Tome': '32'},0,0
Ellinel Fairy Academy : Third Floor: Corridor,20,8,15,15,15,34,2600,108,1620,{'Raging Tome': '15'},0,0
Ellinel Fairy Academy : Second Floor: Corridor,33,8,28,28,28,33,2400,103,2884,{'Grumpy Tome': '28'},0,0
Black Market : Nutria Gutter 2,30,11,31,32,31,33,2400,86,2666,{'Mutant Nutria': '31'},0,0
Ellinel Fairy Academy : Second Floor: Library,22,8,21,21,21,33,2400,103,2163,{'Grumpy Tome': '21'},0,0
Dry Road : Rocky Road,20,6,14,15,14,33,2400,86,1204,{'Baby Boulder Muncher': '14'},0,0
Ellinel Lake : Above the Lake 2,24,8,29,29,29,32,2200,97,2813,"{'Water Sprite': '23', 'Mystic Wisp': '6'}",0,0
Ellinel Lake : Above the Lake 3,24,8,27,30,30,32,2200,97,2619,{'Mystic Wisp': '30'},0,0
Elodin : Deepening Forest 1,21,9,22,28,28,32,2200,97,2134,{'Deep Forest Wisp': '28'},0,0
Garbage Dump : Shaded Dump Site,22,8,23,24,23,32,2591,86,1978,"{'Dumpy Hoodlum': '21', 'Smashed Garbage': '1', 'Crushed Garbage': '1'}",0,0
Ellinel Lake : Above the Lake 1,16,7,16,18,18,32,2200,97,1552,"{'Water Sprite': '11', 'Forest Sprite': '7'}",0,0
Ravaged Base Remnants : Ravaged Western Base 3,26,10,11,11,22,32,2200,82,902,{'Illusion Soldier B': '22'},0,0
Midsummer Night's Forest : Radiant Lake Path 3,24,8,24,26,26,31,1980,91,2184,{'Fairy Slime': '26'},0,0
Dry Road : Road to the Mine 2,20,10,14,14,16,31,1980,77,1078,{'Safety First': '16'},0,0
Ravaged Base Remnants : Ravaged Western Base 2,26,10,11,11,22,31,2000,77,847,"{'Illusion Soldier A': '11', 'Illusion Soldier B': '11'}",0,0
Brawl 'n' Bash Club : Stray Dog Alley 1,29,10,33,38,33,30,1800,72,2376,{'Specter Stray Dog': '33'},0,0
Midsummer Night's Forest : Radiant Lake Path 2,18,9,24,25,25,30,1872,88,2112,"{'Firefly Slime': '15', 'Fairy Slime': '10'}",0,0
Midsummer Night's Forest : Radiant Lake Path 1,16,8,19,19,19,30,1800,86,1634,{'Firefly Slime': '19'},0,0
Handsome Monk's Temple : Inside the Temple 3,25,7,22,22,24,30,1800,72,1584,{'Vicious Sewer Rat': '24'},0,0
Handsome Monk's Temple : Inside the Temple 4,25,7,22,22,24,30,1800,72,1584,{'Vicious Sewer Rat': '24'},0,0
Toolen City : 4th Floor Storage 3,26,9,19,24,19,30,1800,72,1368,{'Adept Drakas': '19'},0,0
Toolen City : 4th Floor Storage 2,26,8,16,24,16,30,1358,72,1152,"{'Skilled Drakas': '7', 'Adept Drakas': '9'}",0,0
Victoria Road : Training Center 3,30,7,18,18,20,30,900,60,1080,{'Shadow Blade Lord': '20'},1,1
Ristonia : Tragic Rampart 1,34,8,15,15,28,30,1800,72,1080,"{""Count's Swordsman"": '28'}",0,0
Ristonia : Tragic Rampart 2,34,8,15,15,28,30,1800,72,1080,"{""Count's Wizard"": '14', ""Count's Swordsman"": '14'}",0,0
Ristonia : Tragic Rampart 3,34,8,15,15,28,30,1800,72,1080,"{""Count's Wizard"": '28'}",0,0
Toolen City : 4th Floor Storage 1,26,7,14,24,14,30,790,72,1008,{'Skilled Drakas': '14'},0,0
Ravaged Base Remnants : Ravaged Western Base 1,26,9,11,11,22,30,1800,72,792,{'Illusion Soldier A': '22'},0,0
Ravaged Base Remnants : Ravaged Eastern Base 3,26,9,11,11,22,30,1800,72,792,{'Reaper Specter': '22'},0,0
East Pantheon : Suspicious Hideout Interior 3,22,11,20,20,30,29,1491,69,1380,{'Nefarious Monk Master': '30'},0,0
Narin : Hushed Back Alley 4,27,7,20,23,20,29,790,56,1120,{'Sticky Leaf Fly': '20'},0,0
North Forest : Where the Forest Ends,11,20,19,26,19,29,790,56,1064,{'Surgeon Eye': '19'},0,0
Narin : Hushed Back Alley 2,27,8,16,23,16,29,790,56,896,{'Gluey Leaf Fly': '16'},0,0
Ravaged Base Remnants : Ravaged Eastern Base 2,26,10,11,11,22,29,1260,62,682,"{'Warrior Specter': '11', 'Reaper Specter': '11'}",0,0
North Forest : Young Tree Forest,13,13,12,15,12,29,790,56,672,{'Surgeon Eye': '12'},0,0
East Forest : Where the Sky Smiles,27,14,37,37,49,28,720,53,1961,{'Cold Eye': '49'},0,0
East Pantheon : Suspicious Hideout Interior 2,26,13,26,30,28,28,1411,67,1742,{'Nefarious Monk Apprentice': '28'},0,0
Fox Ridge : Tail Valley 2,35,14,30,40,30,28,720,53,1590,{'Fang Hyena': '30'},0,1
Toolen City : West Side 3,24,12,26,27,26,28,720,53,1378,{'Huge Biter': '26'},0,0
Desert Cavern : Desert Cavern 3,26,9,24,24,24,28,720,53,1272,{'Sand Armor': '24'},0,0
Narin : Hushed Back Alley 3,27,7,22,23,22,28,720,53,1166,{'Shade-Seeking Sphere': '22'},0,0
Dry Road : Road to the Mine 1,26,12,18,21,18,28,720,64,1152,{'Patrol Robot S': '18'},0,0
Narin : Hushed Back Alley 1,30,8,21,26,21,28,720,53,1113,{'Sunlight-Seeking Sphere': '21'},0,0
North Forest : North Forest Lot,12,11,13,14,13,28,720,53,689,{'Cold Eye': '13'},0,0
North Forest : Tree Trunk Nest 2,12,28,13,13,17,28,720,53,689,{'Cold Eye': '17'},0,0
Garbage Dump : Waste Treatment Plant 3,22,10,29,29,30,27,764,52,1508,"{'Scrap Iron Waste': '28', 'Smashed Garbage': '1', 'Crushed Garbage': '1'}",0,0
East Forest : Where the Soil Sleeps,18,17,30,30,45,27,650,50,1500,{'Curse Eye': '45'},0,0
Sanctuary : Village Lower Road,24,14,30,30,30,27,650,50,1500,{'Blue Larimar': '30'},0,0
Toolen City : West Side 2,24,12,26,27,26,27,682,51,1326,"{'Bulky Biter': '14', 'Huge Biter': '12'}",0,0
East Pantheon : Suspicious Hideout Interior 1,20,11,19,19,24,27,1276,65,1235,{'Nefarious Monk Initiate': '24'},0,0
Sanctuary : Village Upper Road,29,14,23,39,23,27,650,50,1150,{'Blue Larimar': '23'},0,0
Partem : Ruins Guardian Way 2,28,9,20,25,20,27,650,50,1000,{'Ruins Sentinel': '20'},0,0
Cheong-woon Valley : Deadly Crock Territory,26,10,20,22,20,27,650,50,1000,{'Jar of Stagnant Water': '20'},0,0
Desert Cavern : Desert Cavern 4,26,9,20,21,20,27,650,50,1000,"{'Sand Helm': '10', 'Sand Armor': '10'}",0,0
Desert Cavern : Desert Cavern 2,19,9,20,20,21,27,653,50,1000,"{'Sand Helm': '10', 'Sand Armor': '11'}",0,0
Toolen City : West Side 1,20,12,17,22,17,27,650,50,850,{'Bulky Biter': '17'},0,0
North Forest : Tree Trunk Nest 1,12,28,13,13,18,27,650,50,650,{'Curse Eye': '18'},0,0
North Forest : Green Tree Trunk,16,16,11,30,11,27,650,50,550,{'Curse Eye': '11'},0,0
Ravaged Base Remnants : Ravaged Eastern Base 1,26,10,11,11,22,27,650,50,550,"{'Magician Specter': '11', 'Warrior Specter': '11'}",0,0
Zipangu : Mushroom Forest,27,14,28,31,28,26,100,47,1316,{'Mecha Gunner Prototype': '28'},0,0
Fox Ridge : Tail Valley 1,31,12,26,37,26,26,580,47,1222,{'Mane Fur Hyena': '26'},0,1
Narin : Windbloom Ridge Knoll 3,27,9,23,23,23,26,580,47,1081,{'Flower Drift Bunny': '23'},0,0
Sanctuary : Eastern Radiant Forest 2,21,14,22,23,22,26,580,47,1034,{'Shining Vinegold': '22'},0,0
Sanctuary : Eastern Radiant Forest 1,26,11,21,21,30,26,580,47,987,{'Shining Vinegold': '30'},0,0
Toolen City : 2nd Floor Storage 3,26,9,20,24,20,26,580,47,940,{'Guard Robot C1-49': '20'},0,0
Desert Cavern : Desert Cavern 1,26,9,19,24,19,26,580,47,893,{'Sand Helm': '19'},0,0
East Forest : Where Trees Dance,16,13,19,19,31,26,580,47,893,{'Evil Eye': '31'},0,0
Zipangu : Crow Forest 2,19,17,16,16,38,26,643,49,784,"{'Crow': '26', 'Fire Raccoon': '3', 'Cloud Fox': '9'}",0,0
North Forest : Giant Tree,14,20,13,28,13,26,580,47,611,{'Evil Eye': '13'},0,0
Garbage Dump : Waste Treatment Plant 2,22,13,29,29,29,25,570,45,1305,"{'Flame Waste': '28', 'Crushed Garbage': '1'}",0,0
Sanctuary : Western Radiant Forest 1,23,14,26,29,26,25,525,44,1144,{'Shining Gold': '26'},0,0
Partem : Ruins Guardian Way 1,28,8,21,27,22,25,525,44,924,{'Ruins Guardian': '22'},0,0
Sanctuary : Radiant Forest Entrance,21,13,20,20,22,25,525,44,880,{'Shining Gold': '22'},0,0
Sanctuary : Western Radiant Forest 2,20,12,18,22,19,25,525,44,792,{'Shining Gold': '19'},0,0
Victoria Road : Training Center 2,30,7,18,18,21,25,525,44,792,{'Giant Shadow Blade': '21'},0,1
Concrete Road : Streetlight Row,20,6,12,15,12,25,525,53,636,{'Streetlight': '12'},0,0
Fox Ridge : Arumaru Valley 2,34,12,26,40,26,24,495,42,1092,{'Punk Chick': '26'},0,1
East Pantheon : East Pantheon Forest,17,12,18,18,35,24,990,57,1026,{'Kaloong': '35'},0,0
Handsome Monk's Temple : Inside the Temple 1,25,7,22,22,24,24,495,42,924,{'Sewer Rat': '24'},0,0
Handsome Monk's Temple : Inside the Temple 2,25,7,22,22,24,24,495,42,924,{'Sewer Rat': '24'},0,0
Cheong-woon Valley : Suspicious Gourd Field 3,26,10,20,22,20,24,495,42,840,{'Chunky Striped Gourd': '20'},0,0
Zipangu : Wandermush Forest,26,14,18,26,18,24,495,45,810,{'Mecha Ninja Prototype': '18'},0,0
Sandstorm Zone : Sandstorm Zone 2,27,10,12,12,20,24,495,42,504,{'Ferocious Gale Fox': '20'},0,0
Sanctuary : Outskirts of Town,25,11,11,11,20,24,495,12,132,{'Sanctuary Mytocrystal': '8'},0,0
North Rocky Mountain : Gusty Peak,25,12,36,36,42,23,479,48,1728,"{'Ghost Stump': '22', 'Smirking Ghost Stump': '20'}",0,0
North Pantheon : Grumpy Grobbler Habitat,19,9,17,17,26,23,930,54,918,{'Grumpy Grobbler': '26'},0,0
Toolen City : 2nd Floor Storage 2,26,9,20,24,20,23,477,41,820,"{'Guard Robot D2-78': '10', 'Guard Robot C1-49': '10'}",0,0
Partem : Land of Sparkinstone Bugs,27,9,20,22,20,23,465,40,800,{'Sparkinstone Bugs': '20'},0,0
Crystal Academy : Lecture Room Interior,22,8,19,19,20,23,465,40,760,{'Dark Obsidian': '20'},0,0
Erimos : Near the Desert 3,26,12,18,18,18,23,465,40,720,{'Menacing Outlaw': '18'},0,0
Hidden Street : First Time Together <1st Stage>,19,17,16,17,22,23,558,32,512,{'Ligator': '22'},1,1
Fox Ridge : Arumaru Valley 1,32,13,26,40,26,22,435,39,1014,{'Delinquent Chick': '26'},0,1
South Pantheon : Radiant Rock Forest,19,9,18,18,25,22,870,51,918,{'Amethyst Tokka': '25'},0,0
Partem : Creepy Crawly Copse End,27,9,20,22,20,22,435,38,760,"{'Log-a-Rhythmic Bugs': '10', 'Sparkinstone Bugs': '10'}",0,0
Garbage Dump : Waste Treatment Plant 1,22,10,20,20,26,22,458,38,760,"{'Ooze Waste': '25', 'Crushed Garbage': '1'}",0,0
Zipangu : The Wounded Forest,26,11,18,28,18,22,435,42,756,{'Mecha Warrior Prototype': '18'},0,0
Concrete Road : Edelstein Strolling Path 4,26,9,15,16,15,22,435,39,585,{'Dust Box': '15'},0,0
Sandstorm Zone : Sandstorm Zone 1,27,10,12,12,22,22,435,39,468,{'Gale Fox': '22'},0,0
East Forest : Where the Sun Rises,28,20,40,40,54,21,405,44,1760,{'Axe Stump': '54'},0,0
North Pantheon : North Pantheon Plains,29,11,30,30,36,21,810,49,1470,{'Laloong': '36'},0,0
North Rocky Mountain : Big Rocky Road,18,16,28,28,31,21,414,44,1232,"{'Axe Stump': '21', 'Dark Axe Stump': '10'}",0,0
North Rocky Mountain : Rugged Rocky Zone,19,13,25,25,29,21,429,45,1080,"{'Axe Stump': '5', 'Dark Axe Stump': '24'}",0,0
East Forest : Where the Forest Sings,25,12,22,22,45,21,405,44,968,{'Axe Stump': '45'},0,0
Black Market : Shaded Black Market,30,9,22,24,22,21,405,37,814,{'Market Hoodlum': '22'},0,0
Cheong-woon Valley : Suspicious Gourd Field 2,26,10,20,22,20,21,410,37,740,"{'Rolling Gourd': '10', 'Chunky Striped Gourd': '10'}",0,0
Partem : Land of Log-a-Rhythmic Bugs,27,9,20,22,20,21,405,37,740,{'Log-a-Rhythmic Bugs': '20'},0,0
Zipangu : Momijigahara 2,18,9,19,19,32,21,405,37,703,{'Oda Warrior': '32'},0,0
Erimos : Near the Desert 2,26,11,18,18,18,21,405,37,666,{'Enraged Outlaw': '18'},0,0
Ristonia : Underground Passage 2,31,7,14,14,28,21,405,37,518,{'Torchlighter': '28'},0,0
Ristonia : Underground Passage 3,31,7,14,14,28,21,405,37,518,{'Torchlighter': '28'},0,0
Ristonia : Underground Passage 1,31,9,14,14,23,21,405,37,518,{'Torchlighter': '23'},0,0
Sanctuary : Western Crystal Forest 3,17,9,13,18,13,21,405,37,481,{'Fire Pyrope': '13'},0,0
Sanctuary : Western Crystal Forest 1,21,9,10,19,10,21,405,37,370,{'Fire Pyrope': '10'},0,0
Sanctuary : Western Crystal Forest 2,17,11,7,7,13,21,405,37,259,{'Fire Pyrope': '13'},0,0
South Pantheon : South Pantheon Plains,28,12,32,32,46,20,700,48,1536,{'Alert Grobbler': '46'},0,0
East Forest : Windy Place,31,17,40,40,55,20,300,30,1200,{'Sparrow': '55'},0,0
Narin : Sunbend Hill 3,33,10,29,29,30,20,375,35,1015,{'Flower Wing': '30'},0,0
North Rocky Mountain : Perion Northern Ridge,21,14,27,27,31,20,375,35,945,{'Stump': '31'},0,0
Fox Ridge : Blossom Valley 2,28,12,25,31,25,20,375,35,875,{'Green Poison Frog': '25'},0,1
Narin : Windbloom Ridge Knoll 2,27,9,23,23,23,20,414,36,828,"{'Flower Field Bunny': '10', 'Flower Drift Bunny': '13'}",0,0
Fox Ridge : Blossom Valley 1,27,13,22,34,24,20,375,35,770,{'Red Poison Frog': '24'},0,1
East Forest : Where the Birds Chirp,25,12,25,25,34,20,300,30,750,{'Sparrow': '34'},0,0
Refuge Outskirts : Refuge North 3,27,9,21,24,21,20,375,35,735,{'Bomber Hermit Crab': '21'},0,0
Crystal Academy : Empty Lecture Room Interior,22,8,19,19,21,20,375,35,665,{'Tainted Practice Robot': '21'},0,0
Victoria Road : Training Center 1,30,7,18,18,21,20,375,35,630,{'Shadow Dual Blade': '21'},0,1
North Rocky Mountain : Dusty Wind Hill,18,13,17,22,24,20,375,35,595,{'Dark Stump': '24'},0,0
Zipangu : Momijigahara 1,18,8,16,19,25,20,375,35,560,{'Oda Guardsman': '25'},0,0
Concrete Road : Edelstein Strolling Path 3,20,9,12,13,12,20,375,35,420,{'Water Thief Monster': '12'},0,0
Toolen City : 2nd Floor Storage 1,26,9,12,12,20,20,375,35,420,{'Guard Robot D2-78': '20'},0,0
North Rocky Mountain : Mini Rocky Road,15,13,9,9,14,20,385,38,342,"{'Dark Stump': '9', 'Axe Stump': '5'}",0,0
Ristonia : Art Street 4,33,11,31,31,53,19,350,33,1023,{'Monstrous News Machine': '53'},0,0
Ristonia : Art Street 5,33,10,31,31,47,19,350,33,1023,{'Monstrous News Machine': '47'},0,0
Partem : Chargin' Sprout Area,27,9,20,22,20,19,350,33,660,"{""Chargin' Sprout"": '20'}",0,0
Eternal Forest : Forest Depths 6,23,8,20,20,21,19,350,33,660,{'Illusionary Hedgehog': '21'},0,0
Zipangu : Maple Hill Road 2,19,11,19,19,29,19,350,33,627,{'Oda Advanced Scout': '29'},0,0
Erimos : Near the Desert 1,26,13,17,17,17,19,350,33,561,{'Suspicious Outlaw': '17'},0,0
Golem's Temple : Golem's Temple 3,19,9,12,12,18,19,350,39,468,{'Flaming Mixed Golem': '18'},0,0
Fox Ridge : Tear Rock Hill 3,33,11,33,33,35,18,325,32,1056,{'Balloon Mouse': '35'},0,1
Black Market : Nutria Gutter 1,30,9,26,27,26,18,325,32,832,{'Nutria': '26'},0,0
Refuge Outskirts : Refuge North 2,27,9,23,24,23,18,348,33,759,"{'Crystal Hermit Crab': '12', 'Bomber Hermit Crab': '11'}",0,0
Cheong-woon Valley : Suspicious Gourd Field 1,26,9,20,22,20,18,325,32,640,{'Rolling Gourd': '20'},0,0
Golem's Temple : Golem's Temple 2,16,9,12,12,17,18,325,38,456,{'Icy Mixed Golem': '17'},0,0
Concrete Road : Serpent Path,16,9,13,13,13,18,325,32,416,{'Serpent': '13'},0,0
Refuge Outskirts : Refuge North 1,27,9,12,12,22,18,325,32,384,{'Crystal Hermit Crab': '22'},0,0
Sanctuary : Eastern Crystal Forest 1,49,12,40,40,61,17,300,30,1200,{'Purple Amethyst': '61'},0,0
Sanctuary : Eastern Crystal Forest 3,49,9,40,40,50,17,300,30,1200,{'Purple Amethyst': '50'},0,0
Fox Ridge : Tear Rock Hill 2,34,13,30,40,30,17,308,30,900,"{'Sparrow': '10', 'Balloon Mouse': '20'}",0,1
Sanctuary : Eastern Crystal Forest 2,49,11,25,25,62,17,300,30,750,{'Purple Amethyst': '62'},0,0
Partem : Hoppin' Sprout Area,27,9,20,22,20,17,300,30,600,"{""Hoppin' Sprout"": '20'}",0,0
Eternal Forest : Forest Depths 5,23,7,20,20,20,17,300,30,600,{'Illusionary Raccoon': '20'},0,0
Zipangu : Maple Hill Road 1,18,10,19,19,24,17,300,30,570,{'Oda Scout': '24'},0,0
Golem's Temple : Golem's Temple 4,19,9,13,13,14,17,300,30,390,{'Mixed Golem': '14'},0,0
Fox Ridge : Tear Rock Hill 1,30,11,22,31,24,16,275,28,616,{'Sparrow': '24'},0,1
Refuge Outskirts : Refuge South 4,24,9,19,22,19,16,275,28,532,{'Crystal Sand Tortoise': '19'},0,0
Concrete Road : Edelstein Strolling Path 2,20,9,14,17,14,16,275,28,392,{'Strange Sign': '14'},0,0
Golem's Temple : Golem's Temple 1,17,9,10,12,15,16,275,28,280,{'Dark Stone Golem': '15'},0,0
Ristonia : Art Street 3,33,11,33,33,59,15,273,27,891,"{'Town Square Pot': '30', 'Monstrous News Machine': '29'}",0,0
Garbage Dump : Hedgehog Prickleyard 3,22,12,29,30,29,15,282,27,783,"{'Mutant Hedgehog': '28', 'Smashed Garbage': '1'}",0,0
South Pantheon : Orange Forest,17,12,20,20,33,15,500,38,760,{'Limestone Tokka': '33'},0,0
Narin : Sunbend Hill 2,27,10,23,23,33,15,261,26,598,"{'Sprout Silkworm': '15', 'Flower Wing': '18'}",0,0
Zipangu : Training Dojo 3,34,3,21,21,21,15,250,26,546,{'Conjureye': '21(5)'},0,0
Cheong-woon Valley : Chaotic Crock Territory 3,26,9,20,23,20,15,250,26,520,{'Broken Sikhye Crock': '20'},0,0
Partem : Forest of Toxiblossoms,27,9,20,22,20,15,250,26,520,{'Toxiblossom': '20'},0,0
Eternal Forest : Ocean Cliff Edge 1,23,8,20,20,20,15,250,26,520,{'Illusionary Chipmunk': '20'},0,0
Lumiere : Training Deck 2,28,6,19,25,19,15,250,26,494,{'Jr. Boogie': '19'},0,1
Chimney Tree : Chimney Tree Top,14,17,14,16,15,15,250,31,434,{'Royal Fairy': '15'},0,0
South Rocky Mountain : Perion Southern Ridge,25,12,15,15,17,15,250,26,390,{'Jr. Boogie': '17'},0,0
Erimos : Borderlands 3,26,10,11,11,16,15,250,26,286,{'Dangerous Marauder': '16'},0,0
Dungeon : Sleepy Dungeon IV,12,29,10,25,10,15,255,26,260,"{'Stone Golem': '8', 'Dark Stone Golem': '2'}",0,0
Golem's Temple : Golem's Temple Entrance,22,10,7,10,7,15,250,26,182,{'Stone Golem': '7'},0,0
Garbage Dump : Hedgehog Prickleyard 2,22,12,36,36,38,14,246,24,864,"{'Hedgehog': '18', 'Mutant Hedgehog': '18', 'Smashed Garbage': '1', 'Crushed Garbage': '1'}",0,0
Singing Mushroom Forest : Blue Mushroom Forest 2,24,14,25,25,28,14,234,24,600,"{'Blue Mushroom': '17', 'Crying Blue Mushroom': '11'}",0,0
Fox Ridge : Eclipse Hill 3,31,12,23,34,24,14,225,24,552,{'Lady Bug': '24'},0,1
Zipangu : Training Dojo 2,34,3,22,22,22,14,225,24,528,{'Onieye': '22(5)'},0,0
Refuge Outskirts : Refuge South 3,27,9,20,22,20,14,225,24,480,{'Sand Tortoise': '20'},0,0
Crystal Academy : Training Room Interior,22,8,20,20,25,14,225,24,480,{'Moving Practice Robot': '25'},0,0
Partem : Toxipudge Meadow,27,9,19,22,20,14,225,24,456,"{'Pudgy Flower': '10', 'Toxiblossom': '10'}",0,0
Singing Mushroom Forest : Blue Mushroom Forest,24,8,15,15,29,14,231,24,360,"{'Blue Mushroom': '22', 'Crying Blue Mushroom': '7'}",0,0
Concrete Road : Edelstein Strolling Path,19,8,13,16,13,14,225,24,312,{'Patrol Robot': '13'},0,0
Singing Mushroom Forest : Gentle Breeze Forest,14,11,13,13,16,14,232,24,312,"{'Blue Mushroom': '11', 'Crying Blue Mushroom': '5'}",0,0
Singing Mushroom Forest : Blue Mushmom Forest,15,10,6,6,18,14,225,24,144,{'Blue Mushroom': '18'},0,0
West Pantheon : West Pantheon Plains,29,12,31,32,46,13,350,32,992,{'Sleepy Grobbler': '46'},0,0
East Pantheon : East Pantheon Plains,28,11,23,27,28,13,350,32,736,{'Sleepy Grobbler': '28'},0,0
Ristonia : Art Street 1,33,10,31,31,68,13,200,23,713,{'Town Square Pot': '68'},0,0
Ristonia : Art Street 2,33,9,31,31,58,13,200,23,713,{'Town Square Pot': '58'},0,0
Fox Ridge : Eclipse Hill 1,33,11,28,33,30,13,200,23,644,{'Caterpillar': '30'},0,1
Fox Ridge : Eclipse Hill 2,29,11,28,30,30,13,210,23,644,"{'Caterpillar': '17', 'Lady Bug': '13'}",0,1
Narin : Windbloom Ridge Knoll 1,27,9,23,23,24,13,200,23,529,{'Flower Field Bunny': '24'},0,0
Zipangu : Training Dojo 1,34,3,22,22,22,13,200,23,506,{'Floateye': '22(5)'},0,0
Fairy Forest : Elven Training Ground 3,20,12,20,23,20,13,200,23,460,{'Puppetree 3': '20'},0,0
Cheong-woon Valley : Chaotic Crock Territory 2,26,9,20,23,20,13,216,23,460,"{'Sikhye Crock': '9', 'Broken Sikhye Crock': '11'}",0,0
Partem : Forest of Pudgy Flowers,27,9,20,22,20,13,200,23,460,{'Pudgy Flower': '20'},0,0
Toolen City : East Side 3,20,12,18,22,18,13,200,23,414,{'Nimble Biter': '18'},0,0
Chimney Tree : Close to the Sky,16,18,13,27,13,13,200,27,351,{'Fairy': '13'},0,0
Resistance Headquarters : Training Room D,24,7,13,13,14,13,180,22,286,{'Training Robot D': '14'},0,0
South Rocky Mountain : Rocky Wasteland,20,14,9,9,24,13,203,22,198,"{'Orange Mushroom': '9', 'Jr. Boogie': '15'}",0,0
Garbage Dump : Hedgehog Prickleyard 1,22,9,27,29,27,12,214,21,567,"{'Hedgehog': '25', 'Smashed Garbage': '1', 'Crushed Garbage': '1'}",0,0
Cheong-woon Valley : Chaotic Crock Territory 1,26,8,20,22,20,12,175,21,420,{'Sikhye Crock': '20'},0,0
Eternal Forest : Forest Depths 3,23,7,20,20,21,12,175,21,420,{'Illusionary Skylark': '21'},0,0
Refuge Outskirts : Refuge South 2,24,8,16,22,16,12,175,21,336,{'Ferocious Desert Mush': '16'},0,0
Singing Mushroom Forest : Windflower Forest,16,13,16,16,24,12,186,21,336,"{'Horny Mushroom': '13', 'Berserk Horny Mushroom': '11'}",0,0
Erimos : Borderlands 2,23,8,16,16,16,12,175,21,336,{'Ferocious Marauder': '16'},0,0
Zipangu : Cherry Blossom Forest 1,19,17,5,16,5,12,175,21,105,{'Thorn Mushroom': '5'},0,0
Toolen City : East Side 2,24,14,26,36,26,11,159,19,494,"{'Agile Biter': '14', 'Nimble Biter': '12'}",0,0
